year,industry_raw,industry_code,industry_level,births,survival_of_1_year,percent_of_1_year,survival_of_2_year,percent_of_2_year,survival_of_3_year,percent_of_3_year,survival_of_4_year,percent_of_4_year,survival_of_5_year,percent_of_5_year
2023,"266 : Manufacture of irradiation, electromedical and electrotherapeutic equipment",266,group,15,10,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA
2023,267 : Manufacture of optical instruments and photographic equipment,267,group,60,55,91.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA
2023,268 : Manufacture of magnetic and optical media,268,group,5,5,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,27 : Manufacture of electrical equipment,27,division,230,210,91.304347826087,NA,NA,NA,NA,NA,NA,NA,NA
2023,"271 : Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",271,group,55,50,90.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA
2023,272 : Manufacture of batteries and accumulators,272,group,25,25,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,273 : Manufacture of wiring and wiring devices,273,group,30,25,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2023,274 : Manufacture of electric lighting equipment,274,group,35,35,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,275 : Manufacture of domestic appliances,275,group,30,25,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2023,279 : Manufacture of other electrical equipment,279,group,55,50,90.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA
2023,28 : Manufacture of machinery and equipment n.e.c.,28,division,425,395,92.9411764705882,NA,NA,NA,NA,NA,NA,NA,NA
2023,281 : Manufacture of general-purpose machinery,281,group,60,55,91.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA
2023,282 : Manufacture of other general-purpose machinery,282,group,140,125,89.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2023,283 : Manufacture of agricultural and forestry machinery,283,group,90,85,94.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA
2023,284 : Manufacture of metal forming machinery and machine tools,284,group,35,35,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,289 : Manufacture of other special-purpose machinery,289,group,100,95,95,NA,NA,NA,NA,NA,NA,NA,NA
2023,"29 : Manufacture of motor vehicles, trailers and semi-trailers",29,division,320,295,92.1875,NA,NA,NA,NA,NA,NA,NA,NA
2023,291 : Manufacture of motor vehicles,291,group,70,65,92.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2023,292 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,292,group,115,105,91.304347826087,NA,NA,NA,NA,NA,NA,NA,NA
2023,293 : Manufacture of parts and accessories for motor vehicles,293,group,135,125,92.5925925925926,NA,NA,NA,NA,NA,NA,NA,NA
2023,30 : Manufacture of other transport equipment,30,division,205,190,92.6829268292683,NA,NA,NA,NA,NA,NA,NA,NA
2023,301 : Building of ships and boats,301,group,100,90,90,NA,NA,NA,NA,NA,NA,NA,NA
2023,302 : Manufacture of railway locomotives and rolling stock,302,group,15,15,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,303 : Manufacture of air and spacecraft and related machinery,303,group,35,35,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,304 : Manufacture of military fighting vehicles,304,group,5,5,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,309 : Manufacture of transport equipment n.e.c.,309,group,50,45,90,NA,NA,NA,NA,NA,NA,NA,NA
2023,31 : Manufacture of furniture,31,division,585,550,94.017094017094,NA,NA,NA,NA,NA,NA,NA,NA
2023,310 : Manufacture of furniture,310,group,585,550,94.017094017094,NA,NA,NA,NA,NA,NA,NA,NA
2023,32 : Other manufacturing,32,division,980,900,91.8367346938776,NA,NA,NA,NA,NA,NA,NA,NA
2023,"321 : Manufacture of jewellery, bijouterie and related articles",321,group,190,170,89.4736842105263,NA,NA,NA,NA,NA,NA,NA,NA
2023,322 : Manufacture of musical instruments,322,group,25,20,80,NA,NA,NA,NA,NA,NA,NA,NA
2023,323 : Manufacture of sports goods,323,group,85,80,94.1176470588235,NA,NA,NA,NA,NA,NA,NA,NA
2023,324 : Manufacture of games and toys,324,group,105,100,95.2380952380952,NA,NA,NA,NA,NA,NA,NA,NA
2023,325 : Manufacture of medical and dental instruments and supplies,325,group,70,60,85.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2023,329 : Other manufacturing n.e.c.,329,group,505,470,93.0693069306931,NA,NA,NA,NA,NA,NA,NA,NA
2023,33 : Repair and installation of machinery and equipment,33,division,1595,1530,95.9247648902821,NA,NA,NA,NA,NA,NA,NA,NA
2023,"331 : Repair of fabricated metal products, machinery and equipment",331,group,1435,1380,96.1672473867596,NA,NA,NA,NA,NA,NA,NA,NA
2023,332 : Installation of industrial machinery and equipment,332,group,160,150,93.75,NA,NA,NA,NA,NA,NA,NA,NA
2023,"35 : Electricity, gas, steam and air conditioning supply",35,division,590,535,90.6779661016949,NA,NA,NA,NA,NA,NA,NA,NA
2023,"351 : Electric power generation, transmission and distribution",351,group,565,515,91.1504424778761,NA,NA,NA,NA,NA,NA,NA,NA
2023,352 : Manufacture of gas; distribution of gaseous fuels through mains,352,group,25,20,80,NA,NA,NA,NA,NA,NA,NA,NA
2023,353 : Steam and air conditioning supply,353,group,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2023,"36 : Water collection, treatment and supply",36,division,5,5,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,"360 : Water collection, treatment and supply",360,group,5,5,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,37 : Sewerage,37,division,120,110,91.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA
2023,370 : Sewerage,370,group,120,110,91.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA
2023,"38 : Waste collection, treatment and disposal activities; materials recovery",38,division,585,540,92.3076923076923,NA,NA,NA,NA,NA,NA,NA,NA
2023,381 : Waste collection,381,group,405,370,91.358024691358,NA,NA,NA,NA,NA,NA,NA,NA
2023,382 : Waste treatment and disposal,382,group,90,80,88.8888888888889,NA,NA,NA,NA,NA,NA,NA,NA
2023,383 : Materials recovery,383,group,90,90,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,39 : Remediation activities and other waste management services.,39,division,140,130,92.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2023,390 : Remediation activities and other waste management services,390,group,140,130,92.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2023,41 : Construction of buildings,41,division,16355,15015,91.8067869153164,NA,NA,NA,NA,NA,NA,NA,NA
2023,411 : Development of building projects,411,group,5670,5235,92.3280423280423,NA,NA,NA,NA,NA,NA,NA,NA
2023,412 : Construction of residential and non-residential buildings,412,group,10685,9780,91.5301824988301,NA,NA,NA,NA,NA,NA,NA,NA
2023,42 : Civil engineering,42,division,3165,2950,93.2069510268562,NA,NA,NA,NA,NA,NA,NA,NA
2023,421 : Construction of roads and railways,421,group,1430,1305,91.2587412587413,NA,NA,NA,NA,NA,NA,NA,NA
2023,422 : Construction of utility projects,422,group,565,530,93.8053097345133,NA,NA,NA,NA,NA,NA,NA,NA
2023,429 : Construction of other civil engineering projects,429,group,1170,1115,95.2991452991453,NA,NA,NA,NA,NA,NA,NA,NA
2023,43 : Specialised construction activities,43,division,27595,26090,94.5461134263454,NA,NA,NA,NA,NA,NA,NA,NA
2023,431 : Demolition and site preparation,431,group,465,440,94.6236559139785,NA,NA,NA,NA,NA,NA,NA,NA
2023,"432 : Electrical, plumbing and other construction installation activities",432,group,11935,11360,95.182237117721,NA,NA,NA,NA,NA,NA,NA,NA
2023,433 : Building completion and finishing,433,group,9440,8870,93.9618644067797,NA,NA,NA,NA,NA,NA,NA,NA
2023,439 : Other specialised construction activities,439,group,5755,5420,94.1789748045178,NA,NA,NA,NA,NA,NA,NA,NA
2023,45 : Wholesale and retail trade and repair of motor vehicles and motorcycles,45,division,7705,7265,94.2894224529526,NA,NA,NA,NA,NA,NA,NA,NA
2023,451 : Sale of motor vehicles,451,group,2700,2515,93.1481481481482,NA,NA,NA,NA,NA,NA,NA,NA
2023,452 : Maintenance and repair of motor vehicles,452,group,4040,3850,95.2970297029703,NA,NA,NA,NA,NA,NA,NA,NA
2023,453 : Sale of motor vehicle parts and accessories,453,group,775,715,92.258064516129,NA,NA,NA,NA,NA,NA,NA,NA
2023,"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",454,group,190,185,97.3684210526316,NA,NA,NA,NA,NA,NA,NA,NA
2023,"46 : Wholesale trade, except of motor vehicles and motorcycles",46,division,9620,8935,92.8794178794179,NA,NA,NA,NA,NA,NA,NA,NA
2023,461 : Wholesale on a fee or contract basis,461,group,2000,1875,93.75,NA,NA,NA,NA,NA,NA,NA,NA
2023,462 : Wholesale of agricultural raw materials and live animals,462,group,185,180,97.2972972972973,NA,NA,NA,NA,NA,NA,NA,NA
2023,"463 : Wholesale of food, beverages and tobacco",463,group,1750,1630,93.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2023,464 : Wholesale of household goods,464,group,2055,1870,90.9975669099757,NA,NA,NA,NA,NA,NA,NA,NA
2023,465 : Wholesale of information and communication equipment,465,group,415,385,92.7710843373494,NA,NA,NA,NA,NA,NA,NA,NA
2023,"466 : Wholesale of other machinery, equipment and supplies",466,group,525,485,92.3809523809524,NA,NA,NA,NA,NA,NA,NA,NA
2023,467 : Other specialised wholesale,467,group,985,915,92.8934010152284,NA,NA,NA,NA,NA,NA,NA,NA
2023,469 : Non-specialised wholesale trade,469,group,1705,1595,93.5483870967742,NA,NA,NA,NA,NA,NA,NA,NA
2023,"47 : Retail trade, except of motor vehicles and motorcycles",47,division,26725,24655,92.2544434050514,NA,NA,NA,NA,NA,NA,NA,NA
2023,471 : Retail sale in non-specialised stores,471,group,5140,4890,95.136186770428,NA,NA,NA,NA,NA,NA,NA,NA
2023,"472 : Retail sale of food, beverages and tobacco in specialised stores",472,group,2530,2385,94.2687747035573,NA,NA,NA,NA,NA,NA,NA,NA
2023,473 : Retail sale of automotive fuel in specialised stores,473,group,115,115,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,474 : Retail sale of information and communication equipment in specialised stores,474,group,755,700,92.7152317880795,NA,NA,NA,NA,NA,NA,NA,NA
2023,475 : Retail sale of other household equipment in specialised stores,475,group,1635,1525,93.2721712538226,NA,NA,NA,NA,NA,NA,NA,NA
2023,476 : Retail sale of cultural and recreation goods in specialised stores,476,group,1000,905,90.5,NA,NA,NA,NA,NA,NA,NA,NA
2023,477 : Retail sale of other goods in specialised stores,477,group,5240,4895,93.4160305343512,NA,NA,NA,NA,NA,NA,NA,NA
2023,478 : Retail sale via stalls and markets,478,group,570,530,92.9824561403509,NA,NA,NA,NA,NA,NA,NA,NA
2023,"479 : Retail trade not in stores, stalls or markets",479,group,9740,8710,89.4250513347023,NA,NA,NA,NA,NA,NA,NA,NA
2023,49 : Land transport and transport via pipelines,49,division,11050,9795,88.6425339366516,NA,NA,NA,NA,NA,NA,NA,NA
2023,"491 : Passenger rail transport, interurban",491,group,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2023,492 : Freight rail transport,492,group,40,35,87.5,NA,NA,NA,NA,NA,NA,NA,NA
2023,493 : Other passenger land transport,493,group,2000,1895,94.75,NA,NA,NA,NA,NA,NA,NA,NA
2023,494 : Freight transport by road and removal services,494,group,9010,7865,87.291897891232,NA,NA,NA,NA,NA,NA,NA,NA
2023,495 : Transport via pipeline,495,group,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2023,50 : Water transport,50,division,140,130,92.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2023,501 : Sea and coastal passenger water transport,501,group,50,45,90,NA,NA,NA,NA,NA,NA,NA,NA
2023,502 : Sea and coastal freight water transport,502,group,75,70,93.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2023,503 : Inland passenger water transport,503,group,10,10,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,504 : Inland freight water transport,504,group,5,5,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,51 : Air transport,51,division,110,100,90.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA
2023,511 : Passenger air transport,511,group,70,65,92.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2023,512 : Freight air transport and space transport,512,group,40,35,87.5,NA,NA,NA,NA,NA,NA,NA,NA
2023,52 : Warehousing and support activities for transportation,52,division,2205,1980,89.7959183673469,NA,NA,NA,NA,NA,NA,NA,NA
2023,521 : Warehousing and storage,521,group,510,405,79.4117647058823,NA,NA,NA,NA,NA,NA,NA,NA
2023,522 : Support activities for transportation,522,group,1695,1575,92.9203539823009,NA,NA,NA,NA,NA,NA,NA,NA
2023,53 : Postal and courier activities,53,division,8280,6655,80.3743961352657,NA,NA,NA,NA,NA,NA,NA,NA
2023,531 : Postal activities under universal service obligation,531,group,115,105,91.304347826087,NA,NA,NA,NA,NA,NA,NA,NA
2023,532 : Other postal and courier activities,532,group,8165,6550,80.2204531537048,NA,NA,NA,NA,NA,NA,NA,NA
2023,55 : Accommodation,55,division,2440,2275,93.2377049180328,NA,NA,NA,NA,NA,NA,NA,NA
2023,551 : Hotels and similar accommodation,551,group,800,760,95,NA,NA,NA,NA,NA,NA,NA,NA
2023,552 : Holiday and other short-stay accommodation,552,group,1235,1125,91.0931174089069,NA,NA,NA,NA,NA,NA,NA,NA
2023,"553 : Camping grounds, recreational vehicle parks and trailer parks",553,group,200,190,95,NA,NA,NA,NA,NA,NA,NA,NA
2023,559 : Other accommodation,559,group,205,200,97.5609756097561,NA,NA,NA,NA,NA,NA,NA,NA
2023,56 : Food and beverage service activities,56,division,26360,24770,93.9681335356601,NA,NA,NA,NA,NA,NA,NA,NA
2023,561 : Restaurants and mobile food service activities,561,group,19240,18085,93.9968814968815,NA,NA,NA,NA,NA,NA,NA,NA
2023,562 : Event catering and other food service activities,562,group,3030,2800,92.4092409240924,NA,NA,NA,NA,NA,NA,NA,NA
2023,563 : Beverage serving activities,563,group,4090,3885,94.9877750611247,NA,NA,NA,NA,NA,NA,NA,NA
2023,58 : Publishing activities,58,division,1585,1480,93.3753943217666,NA,NA,NA,NA,NA,NA,NA,NA
2023,"581 : Publishing of books, periodicals and other publishing activities",581,group,800,750,93.75,NA,NA,NA,NA,NA,NA,NA,NA
2023,582 : Software publishing,582,group,785,730,92.9936305732484,NA,NA,NA,NA,NA,NA,NA,NA
2023,"59 : Motion picture, video and television programme production, sound recording and music publishing activities",59,division,4560,4315,94.6271929824561,NA,NA,NA,NA,NA,NA,NA,NA
2023,"591 : Motion picture, video and television programme activities",591,group,3955,3750,94.8166877370417,NA,NA,NA,NA,NA,NA,NA,NA
2023,592 : Sound recording and music publishing activities,592,group,605,565,93.3884297520661,NA,NA,NA,NA,NA,NA,NA,NA
2023,60 : Programming and broadcasting activities,60,division,245,235,95.9183673469388,NA,NA,NA,NA,NA,NA,NA,NA
2023,601 : Radio broadcasting,601,group,65,60,92.3076923076923,NA,NA,NA,NA,NA,NA,NA,NA
2023,602 : Television programming and broadcasting activities,602,group,180,175,97.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA
2023,61 : Telecommunications,61,division,985,935,94.9238578680203,NA,NA,NA,NA,NA,NA,NA,NA
2023,611 : Wired telecommunications activities,611,group,305,290,95.0819672131148,NA,NA,NA,NA,NA,NA,NA,NA
2023,612 : Wireless telecommunications activities,612,group,165,155,93.9393939393939,NA,NA,NA,NA,NA,NA,NA,NA
2023,613 : Satellite telecommunications activities,613,group,25,25,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,619 : Other telecommunications activities,619,group,490,465,94.8979591836735,NA,NA,NA,NA,NA,NA,NA,NA
2023,"62 : Computer programming, consultancy and related activities",62,division,13935,13260,95.1560818083961,NA,NA,NA,NA,NA,NA,NA,NA
2023,"620 : Computer programming, consultancy and related activities",620,group,13935,13260,95.1560818083961,NA,NA,NA,NA,NA,NA,NA,NA
2023,63 : Information service activities,63,division,1070,1005,93.9252336448598,NA,NA,NA,NA,NA,NA,NA,NA
2023,"631 : Data processing, hosting and related activities; web portals",631,group,645,600,93.0232558139535,NA,NA,NA,NA,NA,NA,NA,NA
2023,639 : Other information service activities,639,group,425,405,95.2941176470588,NA,NA,NA,NA,NA,NA,NA,NA
2023,"64 (Excl 642) : Financial service activities, except insurance and pension funding",64,division,1370,1310,95.6204379562044,NA,NA,NA,NA,NA,NA,NA,NA
2023,641 : Monetary intermediation,641,group,5,5,100,NA,NA,NA,NA,NA,NA,NA,NA
2023,"643 : Trusts, funds and similar financial entities",643,group,135,125,92.5925925925926,NA,NA,NA,NA,NA,NA,NA,NA
2023,"649 : Other financial service activities, except insurance and pension funding",649,group,1230,1180,95.9349593495935,NA,NA,NA,NA,NA,NA,NA,NA
2023,"65 : Insurance, reinsurance and pension funding, except compulsory social security",65,division,155,85,54.8387096774194,NA,NA,NA,NA,NA,NA,NA,NA
2023,651 : Insurance,651,group,85,80,94.1176470588235,NA,NA,NA,NA,NA,NA,NA,NA
2023,652 : Reinsurance,652,group,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2023,653 : Pension funding,653,group,70,5,7.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2023,66 : Activities auxiliary to financial services and insurance activities,66,division,945,890,94.1798941798942,NA,NA,NA,NA,NA,NA,NA,NA
2023,"661 : Activities auxiliary to financial services, except insurance and pension funding",661,group,400,370,92.5,NA,NA,NA,NA,NA,NA,NA,NA
2023,662 : Activities auxiliary to insurance and pension funding,662,group,390,375,96.1538461538462,NA,NA,NA,NA,NA,NA,NA,NA
2023,663 : Fund management activities,663,group,155,145,93.5483870967742,NA,NA,NA,NA,NA,NA,NA,NA
2023,68 : Real estate activities,68,division,12790,12020,93.9796716184519,NA,NA,NA,NA,NA,NA,NA,NA
2023,681 : Buying and selling of own real estate,681,group,2810,2620,93.2384341637011,NA,NA,NA,NA,NA,NA,NA,NA
2023,682 : Renting and operating of own or leased real estate,682,group,6430,6065,94.3234836702955,NA,NA,NA,NA,NA,NA,NA,NA
2023,683 : Real estate activities on a fee or contract basis,683,group,3550,3335,93.943661971831,NA,NA,NA,NA,NA,NA,NA,NA
2023,69 : Legal and accounting activities,69,division,4845,4650,95.9752321981424,NA,NA,NA,NA,NA,NA,NA,NA
2023,691 : Legal activities,691,group,2045,1980,96.8215158924205,NA,NA,NA,NA,NA,NA,NA,NA
2023,"692 : Accounting, bookkeeping and auditing activities; tax consultancy",692,group,2800,2670,95.3571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2023,70 : Activities of head offices; management consultancy activities,70,division,19860,18895,95.1409869083585,NA,NA,NA,NA,NA,NA,NA,NA
2023,701 : Activities of head offices,701,group,1470,1415,96.2585034013605,NA,NA,NA,NA,NA,NA,NA,NA
2023,702 : Management consultancy activities,702,group,18390,17480,95.0516585100598,NA,NA,NA,NA,NA,NA,NA,NA
2023,71 : Architectural and engineering activities; technical testing and analysis,71,division,7125,6810,95.5789473684211,NA,NA,NA,NA,NA,NA,NA,NA
2023,711 : Architectural and engineering activities and related technical consultancy,711,group,6775,6480,95.6457564575646,NA,NA,NA,NA,NA,NA,NA,NA
2023,712 : Technical testing and analysis,712,group,350,330,94.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2023,72 : Scientific research and development,72,division,575,535,93.0434782608696,NA,NA,NA,NA,NA,NA,NA,NA
2023,721 : Research and experimental development on natural sciences and engineering,721,group,485,450,92.7835051546392,NA,NA,NA,NA,NA,NA,NA,NA
2023,722 : Research and experimental development on social sciences and humanities,722,group,90,85,94.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA
